ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
4,50629.371094,371.753560,57.533376,1178.758919,10,8,425.601386,124.091596,2141.312769
5,59007.406250,343.268752,51.400180,1186.498768,10,8,351.402957,144.625996,2498.670688
6,0.000385,0.000002,0.000000,0.000008,10,8,0.000002,0.000001,0.000016
7,1.414693,0.011522,0.001725,0.041305,10,6,0.015394,0.003502,0.059760
8,24.344404,0.158891,0.024590,0.462797,10,9,0.144977,0.059668,1.074015
9,6592.832031,45.654212,7.848610,167.047498,10,7,55.420765,16.158902,278.836476
10,0.117970,0.000990,0.000153,0.003283,10,7,0.001284,0.000292,0.004983
11,0.702234,0.005156,0.000798,0.016350,10,8,0.005903,0.001721,0.029700
12,0.011613,0.000072,0.000013,0.000226,10,8,0.000069,0.000028,0.000492
13,0.015084,0.000098,0.000015,0.000283,10,9,0.000090,0.000037,0.000639
14,0.002154,0.000014,0.000002,0.000040,10,9,0.000013,0.000005,0.000091
15,0.001658,0.000014,0.000002,0.000048,10,6,0.000018,0.000004,0.000070
16,0.063653,0.000415,0.000064,0.001193,10,9,0.000379,0.000156,0.002695
17,0.049008,0.000411,0.000064,0.001364,10,7,0.000533,0.000121,0.002070
18,0.255233,0.001473,0.000253,0.005307,10,8,0.001520,0.000626,0.010808
19,12.375332,0.080771,0.012500,0.235260,10,9,0.073698,0.030332,0.545969
20,0.000378,0.000003,0.000000,0.000009,10,8,0.000003,0.000001,0.000017
21,235918.734375,1601.168232,239.754811,5815.995003,10,7,1983.183639,578.232192,9977.919683
22,0.014689,0.000096,0.000015,0.000275,10,9,0.000087,0.000036,0.000622
23,0.000288,0.000002,0.000000,0.000007,10,8,0.000002,0.000001,0.000012
24,100636.187500,871.110067,149.756231,3007.276599,10,6,1095.068918,249.099474,4251.147674
25,0.049225,0.000413,0.000064,0.001370,10,7,0.000536,0.000122,0.002079
26,180627.671875,1178.920082,182.452194,3384.457798,10,9,1075.680190,442.714882,7648.685103
27,0.009455,0.000062,0.000010,0.000177,10,9,0.000056,0.000023,0.000400
28,1.014138,0.006619,0.001024,0.019002,10,9,0.006039,0.002486,0.042944
29,0.721532,0.004897,0.000733,0.017788,10,7,0.006065,0.001768,0.030516
30,0.003650,0.000026,0.000005,0.000095,10,7,0.000031,0.000009,0.000154
31,0.006284,0.000037,0.000008,0.000139,10,8,0.000037,0.000015,0.000266
32,1000.088318,5.817898,0.871157,20.109400,10,8,5.955761,2.451197,42.348775
33,13.075246,0.102024,0.022582,0.349175,10,7,0.109913,0.032047,0.577630
34,45.951294,0.299915,0.046415,0.874061,10,9,0.273651,0.112626,2.073048
35,0.000001,0.000000,0.000000,0.000000,10,9,0.000000,0.000000,0.000000
36,0.009766,0.000064,0.000010,0.000186,10,9,0.000058,0.000024,0.000441
37,56905.156250,328.381905,56.453528,1183.219470,10,8,338.883564,139.473422,2409.650838
38,0.044900,0.000259,0.000045,0.000934,10,8,0.000267,0.000110,0.001901
39,23.662697,0.173747,0.026889,0.556353,10,8,0.140917,0.057997,1.043940
40,0.222609,0.001453,0.000225,0.004232,10,9,0.001326,0.000546,0.009821
41,3.455428,0.022553,0.003490,0.065689,10,9,0.020578,0.008469,0.152445
42,0.000072,0.000000,0.000000,0.000001,10,9,0.000000,0.000000,0.000003
43,0.000104,0.000001,0.000000,0.000003,10,7,0.000001,0.000000,0.000005
44,0.000090,0.000001,0.000000,0.000002,10,8,0.000001,0.000000,0.000004
45,0.000198,0.000001,0.000000,0.000004,10,9,0.000001,0.000000,0.000009
46,3451.168213,20.196745,4.470425,76.489115,10,8,20.552517,8.458746,146.139839
47,0.004682,0.000031,0.000005,0.000088,10,9,0.000028,0.000011,0.000198
48,10848.284180,84.647677,18.736242,289.737755,10,7,91.193011,26.588932,458.816077
49,0.003695,0.000024,0.000004,0.000069,10,9,0.000022,0.000009,0.000156
50,0.001874,0.000014,0.000002,0.000044,10,8,0.000016,0.000005,0.000079
51,304.385010,2.234991,0.345892,7.086727,10,8,2.558726,0.746042,12.873624
52,82.572632,0.672499,0.100698,2.398455,10,6,0.898511,0.204388,3.623641
53,2285.165039,19.176181,2.967747,63.589351,10,7,24.865938,5.656349,96.531618
54,73721.015625,541.307337,83.773881,1716.381279,10,8,619.714718,180.688764,3117.948114
55,70072.625000,475.579277,71.212017,1727.467884,10,7,589.045562,171.746630,2963.643503
56,79666.226562,519.965260,80.470936,1492.722455,10,9,474.431082,195.260359,3373.469159
57,74793.226562,488.160180,75.548714,1401.416052,10,9,445.411223,183.316732,3167.121803
58,0.471746,0.003464,0.000536,0.010983,10,8,0.003966,0.001156,0.019952
59,37189.414062,312.078527,48.297940,1034.870854,10,7,404.675221,92.053005,1570.982516
60,61327.550781,416.226911,62.324747,1511.879630,10,7,515.532587,150.312624,2593.780344
