14,13,155114.80017089844
15,13,156654.58813476562
15,14,150325.36462402344
16,13,155735.9853515625
16,14,152547.54724121094
16,15,153186.83032226562
17,14,154404.3897705078
17,15,151407.3575439453
17,16,190817.59216308594
18,14,147523.92651367188
18,15,149813.58264160156
18,16,193348.17126464844
18,17,149067.2811279297
19,14,149985.3115234375
19,15,150139.26025390625
19,16,192073.14392089844
19,17,149327.15161132812
19,18,141944.2403564453
20,14,140769.63305664062
20,15,139960.28295898438
20,16,180733.12670898438
20,17,138494.8350830078
20,18,135851.51196289062
20,19,136909.04174804688
