c 3 2 1982.188232421875
m 3 2 85937.92041015625
c 3 2 1983.912353515625
m 3 2 77929.673828125
c 3 2 1979.361328125
m 3 2 77210.45678710938
c 3 2 1976.508056640625
m 3 2 78521.65698242188
c 3 2 2030.961181640625
m 3 2 79344.2568359375
c 3 2 2037.232666015625
m 3 2 79843.86767578125
c 3 2 2119.447021484375
m 3 2 79804.23999023438
c 3 2 2026.375732421875
m 3 2 81725.00512695312
c 3 2 2040.58935546875
m 3 2 79009.47192382812
c 3 2 1978.94287109375
m 3 2 78683.41870117188
c 4 2 2621.866943359375
m 4 2 77583.31860351562
c 4 2 2647.341552734375
m 4 2 78912.41259765625
c 4 2 2647.06591796875
m 4 2 78701.76318359375
c 4 2 2739.15087890625
m 4 2 78401.26953125
c 4 2 2705.21240234375
m 4 2 78485.54467773438
c 4 2 2678.1181640625
m 4 2 78431.78955078125
c 4 2 2618.789306640625
m 4 2 78114.17822265625
c 4 2 2701.594482421875
m 4 2 78054.375
c 4 2 2703.209716796875
m 4 2 78042.14624023438
c 4 2 2651.05517578125
m 4 2 78708.24560546875
c 4 3 1893.7138671875
m 4 3 59080.21875
c 4 3 1882.3505859375
m 4 3 59406.69384765625
c 4 3 1918.56640625
m 4 3 59051.803955078125
c 4 3 1926.12451171875
m 4 3 60051.504150390625
c 4 3 1899.2431640625
m 4 3 60488.46435546875
c 4 3 1875.857666015625
m 4 3 60470.746337890625
c 4 3 1887.29296875
m 4 3 60531.419677734375
c 4 3 1896.689453125
m 4 3 59993.419189453125
c 4 3 1906.560546875
m 4 3 59121.761474609375
c 4 3 1872.645263671875
m 4 3 58964.80712890625
c 5 2 3290.424560546875
m 5 2 77801.04565429688
c 5 2 3307.757080078125
m 5 2 79742.5283203125
c 5 2 3402.890625
m 5 2 79234.462890625
c 5 2 3383.605224609375
m 5 2 78808.9775390625
c 5 2 3359.2880859375
m 5 2 79349.04370117188
c 5 2 3345.269775390625
m 5 2 78783.61865234375
c 5 2 3291.215576171875
m 5 2 78878.55908203125
c 5 2 3288.27001953125
m 5 2 79649.5595703125
c 5 2 3303.553955078125
m 5 2 79827.03271484375
c 5 2 3269.63134765625
m 5 2 77555.78149414062
c 5 3 2374.421142578125
m 5 3 59206.98779296875
c 5 3 2336.662353515625
m 5 3 59410.93115234375
c 5 3 2339.978515625
m 5 3 59169.28466796875
c 5 3 2404.14990234375
m 5 3 59398.267578125
c 5 3 2450.331298828125
m 5 3 59799.7138671875
c 5 3 2420.669677734375
m 5 3 60314.34619140625
c 5 3 2416.165771484375
m 5 3 59915.762939453125
c 5 3 2392.475341796875
m 5 3 59703.51318359375
c 5 3 2343.228271484375
m 5 3 59598.288330078125
c 5 3 2381.165771484375
m 5 3 61326.486083984375
c 5 4 1849.54345703125
m 5 4 51807.5634765625
c 5 4 1871.223388671875
m 5 4 52104.16748046875
c 5 4 1871.417236328125
m 5 4 51677.845947265625
c 5 4 1847.48974609375
m 5 4 52378.83349609375
c 5 4 1852.98193359375
m 5 4 51381.5009765625
c 5 4 1865.913818359375
m 5 4 51475.693115234375
c 5 4 1902.233642578125
m 5 4 51519.496337890625
c 5 4 1877.326171875
m 5 4 51852.72216796875
c 5 4 1852.099609375
m 5 4 51220.889892578125
c 5 4 1855.89501953125
m 5 4 51201.25927734375
c 6 2 3923.1396484375
m 6 2 80804.16528320312
c 6 2 3923.444091796875
m 6 2 77896.87719726562
c 6 2 3927.123291015625
m 6 2 78498.82861328125
c 6 2 4100.585205078125
m 6 2 78623.12915039062
c 6 2 3922.40087890625
m 6 2 77979.37841796875
c 6 2 3981.787109375
m 6 2 77322.75756835938
c 6 2 4104.62890625
m 6 2 78685.70385742188
c 6 2 4044.820068359375
m 6 2 77742.53564453125
c 6 2 4055.093505859375
m 6 2 77859.14526367188
c 6 2 4087.44677734375
m 6 2 80190.62329101562
c 6 3 2858.35546875
m 6 3 59832.767333984375
c 6 3 2804.01513671875
m 6 3 59238.97021484375
c 6 3 2792.12646484375
m 6 3 60185.639892578125
c 6 3 2790.052001953125
m 6 3 59562.343017578125
c 6 3 2784.584716796875
m 6 3 60361.762939453125
c 6 3 2787.152587890625
m 6 3 60272.673828125
c 6 3 2820.410888671875
m 6 3 59303.29052734375
c 6 3 2789.85009765625
m 6 3 59939.0546875
c 6 3 2799.8310546875
m 6 3 60296.26318359375
c 6 3 2818.01416015625
m 6 3 59633.315185546875
c 6 4 2238.45849609375
m 6 4 51855.52392578125
c 6 4 2279.3603515625
m 6 4 52154.822509765625
c 6 4 2374.39208984375
m 6 4 52194.592529296875
c 6 4 2247.697509765625
m 6 4 51770.325439453125
c 6 4 2223.784912109375
m 6 4 53249.08935546875
c 6 4 2254.571044921875
m 6 4 52647.388427734375
c 6 4 2227.40478515625
m 6 4 51285.805419921875
c 6 4 2197.47412109375
m 6 4 51613.5869140625
c 6 4 2223.06982421875
m 6 4 52193.502197265625
c 6 4 2247.144287109375
m 6 4 51730.424560546875
c 6 5 1958.193115234375
m 6 5 52285.1376953125
c 6 5 1871.409423828125
m 6 5 52186.5654296875
c 6 5 1972.095703125
m 6 5 54003.762939453125
c 6 5 1954.41845703125
m 6 5 52684.2841796875
c 6 5 1907.63671875
m 6 5 52434.356689453125
c 6 5 1911.48193359375
m 6 5 52410.178955078125
c 6 5 1867.314208984375
m 6 5 52395.14208984375
c 6 5 1912.029296875
m 6 5 52534.71337890625
c 6 5 1985.178955078125
m 6 5 54119.82080078125
c 6 5 1927.28173828125
m 6 5 52718.328369140625
c 7 2 4740.8828125
m 7 2 81903.53491210938
c 7 2 4543.356201171875
m 7 2 79790.2783203125
c 7 2 4654.227783203125
m 7 2 77861.37133789062
c 7 2 4566.567138671875
m 7 2 80062.1943359375
c 7 2 4663.239013671875
m 7 2 79468.97412109375
c 7 2 4775.167724609375
m 7 2 80170.70849609375
c 7 2 4742.039794921875
m 7 2 79927.1611328125
c 7 2 4767.61083984375
m 7 2 79933.47680664062
c 7 2 4734.329345703125
m 7 2 78444.50244140625
c 7 2 4688.6689453125
m 7 2 78936.0283203125
c 7 3 3335.4736328125
m 7 3 60760.561279296875
c 7 3 3242.1640625
m 7 3 59886.99658203125
c 7 3 3303.12841796875
m 7 3 60684.94140625
c 7 3 3392.033935546875
m 7 3 60176.8623046875
c 7 3 3290.253662109375
m 7 3 60767.0576171875
c 7 3 3283.334716796875
m 7 3 60364.266845703125
c 7 3 3336.207275390625
m 7 3 60103.692626953125
c 7 3 3415.03466796875
m 7 3 59854.90966796875
c 7 3 3360.631591796875
m 7 3 60571.863037109375
c 7 3 3302.778564453125
m 7 3 59446.862060546875
c 7 4 2587.69873046875
m 7 4 52075.396484375
c 7 4 2596.189697265625
m 7 4 50978.974853515625
c 7 4 2585.690185546875
m 7 4 51169.53515625
c 7 4 2582.86328125
m 7 4 52509.13427734375
c 7 4 2649.76513671875
m 7 4 51420.135498046875
c 7 4 2574.779296875
m 7 4 52032.304443359375
c 7 4 2593.037109375
m 7 4 52203.39599609375
c 7 4 2640.283935546875
m 7 4 51800.2646484375
c 7 4 2562.287109375
m 7 4 51515.397705078125
c 7 4 2567.250244140625
m 7 4 52850.87451171875
c 7 5 2175.99755859375
m 7 5 52522.048828125
c 7 5 2266.322021484375
m 7 5 53403.012451171875
c 7 5 2208.2705078125
m 7 5 52889.3251953125
c 7 5 2293.612060546875
m 7 5 52702.37548828125
c 7 5 2182.74365234375
m 7 5 52958.3955078125
c 7 5 2221.65869140625
m 7 5 52425.6201171875
c 7 5 2319.73291015625
m 7 5 53226.96826171875
c 7 5 2284.904296875
m 7 5 52652.830078125
c 7 5 2195.40087890625
m 7 5 53382.694091796875
c 7 5 2239.3232421875
m 7 5 53236.067138671875
c 7 6 2053.1806640625
m 7 6 47375.0048828125
c 7 6 2014.439697265625
m 7 6 47696.629638671875
c 7 6 1945.25244140625
m 7 6 47813.859619140625
c 7 6 1992.93017578125
m 7 6 47733.53125
c 7 6 1938.3037109375
m 7 6 47825.798828125
c 7 6 1941.39404296875
m 7 6 47927.354736328125
c 7 6 2040.227783203125
m 7 6 48389.783935546875
c 7 6 1981.4599609375
m 7 6 48318.3759765625
c 7 6 1966.94189453125
m 7 6 48464.542236328125
c 7 6 1979.555908203125
m 7 6 47363.981201171875
c 8 2 5314.762939453125
m 8 2 82522.79443359375
c 8 2 5281.738037109375
m 8 2 77649.8798828125
c 8 2 5316.665771484375
m 8 2 78058.3896484375
c 8 2 5223.919677734375
m 8 2 78817.98608398438
c 8 2 5249.14208984375
m 8 2 78824.77172851562
c 8 2 5435.813720703125
m 8 2 79549.908203125
c 8 2 5519.946533203125
m 8 2 78719.53955078125
c 8 2 5467.098388671875
m 8 2 78270.28002929688
c 8 2 5290.861328125
m 8 2 78993.97045898438
c 8 2 5345.22607421875
m 8 2 77850.8388671875
c 8 3 3727.369873046875
m 8 3 60999.09619140625
c 8 3 3777.902587890625
m 8 3 60666.19140625
c 8 3 3759.3447265625
m 8 3 60453.729248046875
c 8 3 3756.04345703125
m 8 3 60437.575927734375
c 8 3 3777.83935546875
m 8 3 61507.06103515625
c 8 3 3847.955322265625
m 8 3 60762.11181640625
c 8 3 3803.590087890625
m 8 3 60476.5771484375
c 8 3 3789.739990234375
m 8 3 59729.694580078125
c 8 3 3732.4482421875
m 8 3 59787.728759765625
c 8 3 3759.9541015625
m 8 3 59457.959716796875
c 8 4 2986.27197265625
m 8 4 52299.775146484375
c 8 4 2914.708984375
m 8 4 52181.699462890625
c 8 4 2960.81103515625
m 8 4 51452.275634765625
c 8 4 2978.14501953125
m 8 4 52621.74267578125
c 8 4 3058.682373046875
m 8 4 51717.96875
c 8 4 2977.81640625
m 8 4 51771.884033203125
c 8 4 2950.32080078125
m 8 4 51881.486328125
c 8 4 2954.297119140625
m 8 4 51918.066650390625
c 8 4 3104.335205078125
m 8 4 52379.75732421875
c 8 4 3031.49169921875
m 8 4 52904.31103515625
c 8 5 2495.857421875
m 8 5 53579.720458984375
c 8 5 2489.29345703125
m 8 5 53709.026611328125
c 8 5 2513.062744140625
m 8 5 54729.22314453125
c 8 5 2585.43359375
m 8 5 52738.0810546875
c 8 5 2497.716064453125
m 8 5 52375.508544921875
c 8 5 2604.278076171875
m 8 5 54640.538818359375
c 8 5 2532.5908203125
m 8 5 52766.831298828125
c 8 5 2503.605712890625
m 8 5 53472.903076171875
c 8 5 2512.748779296875
m 8 5 51809.90625
c 8 5 2529.03564453125
m 8 5 53274.733154296875
c 8 6 2248.90087890625
m 8 6 47391.736328125
c 8 6 2288.077880859375
m 8 6 47830.31396484375
c 8 6 2235.47021484375
m 8 6 47215.360595703125
c 8 6 2210.392333984375
