c 3 2 988.114013671875
m 3 2 47231.34326171875
c 3 2 1097.5322265625
m 3 2 42537.351806640625
c 3 2 997.039794921875
m 3 2 39553.236572265625
c 3 2 994.5712890625
m 3 2 39152.681884765625
c 3 2 1023.375732421875
m 3 2 39267.159423828125
c 3 2 999.728759765625
m 3 2 39367.423095703125
c 3 2 1013.9609375
m 3 2 39473.483154296875
c 3 2 1063.692626953125
m 3 2 39185.00439453125
c 3 2 996.662109375
m 3 2 39452.5068359375
c 3 2 1002.269287109375
m 3 2 39390.955810546875
c 4 2 1433.6025390625
m 4 2 39732.242431640625
c 4 2 1338.591796875
m 4 2 39823.595703125
c 4 2 1360.35009765625
m 4 2 40152.529541015625
c 4 2 1315.971923828125
m 4 2 39850.59765625
c 4 2 1319.083740234375
m 4 2 41362.581787109375
c 4 2 1322.571533203125
m 4 2 39815.64697265625
c 4 2 1321.34130859375
m 4 2 39370.742919921875
c 4 2 1308.927001953125
m 4 2 39210.546875
c 4 2 1313.904296875
m 4 2 38998.041748046875
c 4 2 1307.850830078125
m 4 2 39361.58203125
c 4 3 973.12548828125
m 4 3 29695.868896484375
c 4 3 956.618408203125
m 4 3 29999.368896484375
c 4 3 942.831298828125
m 4 3 30028.953857421875
c 4 3 957.218505859375
m 4 3 29710.103515625
c 4 3 986.95751953125
m 4 3 29984.36279296875
c 4 3 1053.438720703125
m 4 3 30268.906982421875
c 4 3 959.556640625
m 4 3 30479.267822265625
c 4 3 952.768310546875
m 4 3 30114.222412109375
c 4 3 954.2734375
m 4 3 30399.6640625
c 4 3 945.21435546875
m 4 3 30348.630615234375
c 5 2 1649.155517578125
m 5 2 40684.738037109375
c 5 2 1677.056396484375
m 5 2 39457.160888671875
c 5 2 1637.745361328125
m 5 2 39123.761962890625
c 5 2 1635.076416015625
m 5 2 39165.243408203125
c 5 2 1624.41796875
m 5 2 39236.26171875
c 5 2 1663.088134765625
m 5 2 39449.958251953125
c 5 2 1686.040771484375
m 5 2 39576.763671875
c 5 2 1675.100341796875
m 5 2 39147.359619140625
c 5 2 1740.592529296875
m 5 2 39573.03173828125
c 5 2 1665.0986328125
m 5 2 39297.515625
c 5 3 1192.871337890625
m 5 3 30401.185791015625
c 5 3 1184.7861328125
m 5 3 30114.204833984375
c 5 3 1186.44775390625
m 5 3 30091.358642578125
c 5 3 1225.23388671875
m 5 3 30208.40869140625
c 5 3 1158.634033203125
m 5 3 29498.69140625
c 5 3 1163.190185546875
m 5 3 30322.025146484375
c 5 3 1184.272216796875
m 5 3 30077.76904296875
c 5 3 1170.306396484375
m 5 3 30769.968017578125
c 5 3 1190.71142578125
m 5 3 29709.80517578125
c 5 3 1204.004638671875
m 5 3 29991.546142578125
c 5 4 928.696533203125
m 5 4 24169.58251953125
c 5 4 931.86865234375
m 5 4 24111.47607421875
c 5 4 945.55029296875
m 5 4 23873.17724609375
c 5 4 937.49072265625
m 5 4 24040.295654296875
c 5 4 945.976806640625
m 5 4 24261.559814453125
c 5 4 946.0654296875
m 5 4 24363.11962890625
c 5 4 932.539306640625
m 5 4 24635.71923828125
c 5 4 967.328857421875
m 5 4 24435.15087890625
c 5 4 942.756591796875
m 5 4 24311.504150390625
c 5 4 946.4169921875
m 5 4 24210.984130859375
c 6 2 1985.491943359375
m 6 2 40750.291015625
c 6 2 1965.88427734375
m 6 2 40700.507568359375
c 6 2 1963.439453125
m 6 2 39801.5107421875
c 6 2 1950.05712890625
m 6 2 40056.583251953125
c 6 2 1964.58984375
m 6 2 39147.596435546875
c 6 2 1985.200927734375
m 6 2 40119.376220703125
c 6 2 2020.178466796875
m 6 2 39415.356689453125
c 6 2 1948.95068359375
m 6 2 39354.79833984375
c 6 2 1946.228271484375
m 6 2 39054.8525390625
c 6 2 1972.294189453125
m 6 2 39654.842041015625
c 6 3 1481.35888671875
m 6 3 29746.32568359375
c 6 3 1417.089599609375
m 6 3 30411.081298828125
c 6 3 1457.69677734375
m 6 3 29781.7314453125
c 6 3 1412.45361328125
m 6 3 29639.98583984375
c 6 3 1433.41650390625
m 6 3 29953.899169921875
c 6 3 1412.324951171875
m 6 3 30561.351806640625
c 6 3 1414.922607421875
m 6 3 30130.1728515625
c 6 3 1394.096923828125
m 6 3 30139.763671875
c 6 3 1391.904541015625
m 6 3 30592.35693359375
c 6 3 1407.890380859375
m 6 3 29957.968994140625
c 6 4 1104.170166015625
m 6 4 25120.543701171875
c 6 4 1139.21435546875
m 6 4 24772.5283203125
c 6 4 1116.370361328125
m 6 4 24520.491943359375
c 6 4 1130.87109375
m 6 4 24141.98291015625
c 6 4 1118.114990234375
m 6 4 24560.117919921875
c 6 4 1104.2138671875
m 6 4 23963.744873046875
c 6 4 1106.759765625
m 6 4 24014.502197265625
c 6 4 1126.569091796875
m 6 4 24124.034423828125
c 6 4 1101.66748046875
m 6 4 24228.6708984375
c 6 4 1103.89697265625
m 6 4 24021.870849609375
c 6 5 954.822265625
m 6 5 24458.23828125
c 6 5 967.73046875
m 6 5 24920.072998046875
c 6 5 961.52685546875
m 6 5 24431.620849609375
c 6 5 959.576904296875
m 6 5 24840.3125
c 6 5 965.614501953125
m 6 5 24643.841064453125
c 6 5 950.626953125
m 6 5 24420.455078125
c 6 5 955.96728515625
m 6 5 24581.4921875
c 6 5 1017.804443359375
m 6 5 24651.0810546875
c 6 5 984.15185546875
m 6 5 24531.700439453125
c 6 5 998.656005859375
m 6 5 24710.34033203125
c 7 2 2283.7080078125
m 7 2 40966.335205078125
c 7 2 2279.083251953125
m 7 2 39403.95068359375
c 7 2 2278.212646484375
m 7 2 39436.260009765625
c 7 2 2267.894775390625
m 7 2 39348.865234375
