ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
0,1.031250,0.008047,0.001781,inf,5,3,0.007481,0.001702,inf
1,0.515625,0.004023,0.000891,inf,5,3,0.003741,0.000851,inf
2,1.421875,0.011460,0.002821,inf,5,3,0.010779,0.002788,inf
3,1.140625,0.008900,0.001970,inf,5,3,0.008274,0.001882,inf
4,0.515625,0.004023,0.000891,inf,5,3,0.003741,0.000851,inf
5,12.453125,0.097170,0.021508,0.332561,5,3,0.090339,0.020550,0.606335
6,9.531250,0.074371,0.016462,0.254532,5,3,0.069143,0.015728,0.464071
8,12.296875,0.095951,0.021238,0.328388,5,3,0.089205,0.020292,0.598727
9,14.796875,0.115458,0.025556,0.395151,5,3,0.107341,0.024417,0.720451
10,11.109375,0.089540,0.022042,0.296676,5,3,0.084221,0.021783,0.540908
11,1.750000,0.013655,0.003022,0.046734,5,3,0.012695,0.002888,0.085206
12,0.671875,0.005243,0.001160,0.017942,5,3,0.004874,0.001109,0.032713
13,2.859375,0.022311,0.004938,0.076360,5,3,0.020743,0.004718,0.139221
14,2.968750,0.023165,0.005127,0.079281,5,3,0.021536,0.004899,0.144547
16,8.234375,0.064252,0.014222,0.219899,5,3,0.059735,0.013588,0.400927
17,21.062500,0.181728,0.041791,0.562474,5,3,0.179532,0.041299,1.025520
18,17.750000,0.138501,0.030656,0.474014,5,3,0.128764,0.029290,0.864236
19,206.546875,1.611657,0.356730,5.490498,5,3,1.498355,0.340836,10.263442
20,37.921875,0.295899,0.065495,1.014392,5,3,0.275097,0.062577,1.889492
21,10.187500,0.079492,0.017595,0.272057,5,3,0.073903,0.016811,0.496023
22,14.171875,0.110581,0.024476,0.378460,5,3,0.102807,0.023386,0.690020
23,0.703125,0.005486,0.001214,0.018777,5,3,0.005101,0.001160,0.034235
25,1.343750,0.010830,0.002666,0.035885,5,3,0.010187,0.002635,0.065426
26,2.203125,0.017191,0.003805,0.058834,5,3,0.015982,0.003636,0.107269
27,7.937500,0.061935,0.013709,0.211971,5,3,0.057581,0.013098,0.386472
28,1.562500,0.012192,0.002699,0.041727,5,3,0.011335,0.002578,0.076077
